Data Date (UTC); LATITUDE; LONGITUDE; JHOUR; GPS_FIX_JHOUR; BP; BPT; SST; AT; RH; SWS; WS; UVWD; WD; HEADING; PITCH; ROLL; VBAT; SBDTIME; TTFF; Report Body
2022-05-01 21:00; 56.438100; -61.473960; 2901.00; 2901.00; 1028.7; -0.5; -1.2; 0.5; 62.5; 3.50; 3.50; 59.1192; 59.1192; 354.0114; 0.4; 1.1; 13.75;42;8; 2D54DF6FA9325D7D0E0E2A0A8FB9F87FF1A7A54185CA0E2D5408
2022-05-01 18:00; 56.438100; -61.473600; 2898.00; 2898.00; 1029.2; -1.0; -1.2; 2.3; 49.5; 1.25; 1.00; 17.9469; 17.9469; 354.3633; 0.4; 1.1; 13.60;30;30; 2D48E00F59326F6305040CC33FBDF87FF1A7A54186098A2D481E
2022-05-01 15:00; 56.438100; -61.473600; 2895.00; 2895.00; 1030.2; -0.2; -1.2; -2.4; 65.5; 1.25; 1.25; 143.9271; 143.9271; 354.3633; 0.4; 1.1; 13.45;30;6; 2D3CE14FD9324083050566599FBDF87FF1A7A54186090A2D3C06
2022-05-01 14:15; 56.438100; -61.473420; 2894.25; 2894.25; 1030.4; -0.1; -1.3; -2.8; 66.5; 1.00; 1.00; 143.5752; 143.9271; 354.3633; 0.4; 1.1; 13.15;0;3; 2D39E18FE92E3C85040466199FBDF87FF1A7A5418628002D3903
2022-04-30 09:00; 56.438100; -61.473600; 2865.00; 2865.00; 1035.5; -0.4; -1.3; -5.7; 81.5; 4.25; 3.75; 50.6736; 54.1926; 353.6595; 0.4; 1.0; 13.75;30;11; 2CC4E7EFB92E1FA3110F2409AFB5F87FB1A7A541860A0A2CC40B
2022-04-30 06:00; 56.438100; -61.473600; 2862.00; 2862.00; 1036.0; -0.7; -1.3; -5.5; 81.5; 5.75; 5.50; 54.1926; 54.5445; 354.7152; 0.3; 1.1; 13.75;30;30; 2CB8E88F892E21A317162689BFC1F77FF1A7A541860A0A2CB81E
2022-04-30 03:00; 56.438280; -61.473600; 2859.00; 2859.00; 1036.6; 0.4; -1.3; -5.4; 81.0; 5.75; 5.75; 44.6913; 45.0432; 354.3633; 0.4; 1.0; 13.75;30;12; 2CACE950392E22A217171FC80FBDF87FB1A7A941860A0A2CAC0C
2022-04-30 00:00; 56.438280; -61.473600; 2856.00; 2856.00; 1036.2; 1.8; -1.2; -5.3; 80.5; 8.50; 8.50; 49.6179; 50.3217; 354.3633; 0.4; 1.1; 13.75;30;31; 2CA0E8D1193223A122222348FFBDF87FF1A7A941860A0A2CA01F
2022-04-29 21:00; 56.438100; -61.473960; 2853.00; 2853.00; 1034.5; 1.7; -1.2; -4.3; 80.0; 8.75; 8.75; 55.6002; 55.6002; 354.3633; 0.4; 1.1; 13.75;30;9; 2C94E6B109322DA023232789EFBDF87FF1A7A54185CA0A2C9409
2022-04-29 18:00; 56.438100; -61.473600; 2850.00; 2850.00; 1032.8; 1.5; -1.2; -3.3; 75.5; 9.50; 9.50; 46.8027; 46.8027; 354.3633; 0.4; 1.0; 13.75;30;31; 2C88E490E9323797262621485FBDF87FB1A7A541860A0A2C881F
2022-04-29 15:00; 56.438100; -61.473600; 2847.00; 2847.00; 1031.2; 2.0; -1.3; -3.3; 79.5; 9.50; 9.50; 48.2103; 47.8584; 354.3633; 0.4; 1.1; 13.75;30;7; 2C7CE291392E379F262622488FBDF87FF1A7A541860A0A2C7C07
2022-04-29 12:00; 56.438100; -61.473600; 2844.00; 2844.00; 1029.3; 3.1; -1.4; -4.1; 60.5; 4.75; 4.50; 354.3633; 354.7152; 354.0114; 0.3; 1.0; 13.75;30;29; 2C70E031E92A2F791312FBFF0FB9F77FB1A7A541860A0A2C701D
2022-04-29 09:00; 56.438100; -61.473420; 2841.00; 2841.00; 1026.2; 2.6; -1.4; -6.7; 72.5; 3.50; 3.50; 334.3050; 334.3050; 353.6595; 0.4; 1.0; 13.75;30;12; 2C64DC51992A15910E0EEDBB6FB5F87FB1A7A541862A0A2C640C
2022-04-29 06:00; 56.438100; -61.473600; 2838.00; 2838.00; 1023.5; 1.2; -1.4; -7.8; 75.0; 3.00; 3.00; 321.6366; 321.6366; 354.0114; 0.4; 1.0; 13.75;30;30; 2C58D8F0B92A0A960C0CE4B92FB9F87FB1A7A541860A0A2C581E
2022-04-29 03:00; 56.438100; -61.473600; 2835.00; 2835.00; 1022.3; 1.4; -1.3; -7.2; 74.0; 2.50; 2.50; 299.4669; 299.8188; 354.0114; 0.4; 1.0; 13.75;30;6; 2C4CD770D92E10940A0AD4F54FB9F87FB1A7A541860A0A2C4C06
2022-04-29 00:00; 56.438280; -61.473600; 2832.00; 2832.00; 1020.9; 1.4; -1.2; -5.4; 72.5; 1.25; 1.25; 223.4565; 223.1046; 354.0114; 0.4; 1.0; 13.75;30;28; 2C40D5B0D932229105059EE7AFB9F87FB1A7A941860A0A2C401C
2022-04-28 21:00; 56.438280; -61.473780; 2829.00; 2829.00; 1019.6; 0.0; -1.2; -1.6; 67.5; 4.00; 4.00; 317.4138; 317.0619; 354.0114; 0.4; 1.0; 13.75;30;12; 2C34D40FF93248871010E1B85FB9F87FB1A7A94185EA0A2C340C
2022-04-28 18:00; 56.438100; -61.473600; 2826.00; 2826.00; 1019.5; -1.3; -1.2; -0.1; 58.5; 1.00; 1.00; 201.2868; 200.5830; 354.3633; 0.4; 1.0; 13.75;30;29; 2C28D3EF2932577504048F23AFBDF87FB1A7A541860A0A2C281D
2022-04-28 15:00; 56.438280; -61.473600; 2823.00; 2823.00; 1020.8; 0.2; -1.3; -2.8; 67.0; 2.00; 2.00; 313.1910; 312.8391; 354.3633; 0.4; 1.0; 13.75;30;29; 2C1CD590192E3C860808DEB79FBDF87FB1A7A941860A0A2C1C1D
2022-04-28 12:00; 56.438280; -61.473600; 2820.00; 2820.00; 1020.6; 0.3; -1.4; -6.9; 78.0; 3.75; 3.75; 312.8391; 312.8391; 354.0114; 0.4; 1.0; 13.75;30;31; 2C10D550292A139C0F0FDE779FB9F87FB1A7A941860A0A2C101F
2022-04-28 09:00; 56.438100; -61.473420; 2817.00; 2817.00; 1020.3; -0.2; -1.4; -10.6; 87.5; 1.25; 1.25; 317.4138; 317.4138; 354.0114; 0.4; 1.0; 13.75;30;11; 2C04D4EFD929EEAF0505E1B86FB9F87FB1A7A541862A0A2C040B
2022-04-28 06:00; 56.438280; -61.473600; 2814.00; 2814.00; 1020.5; 0.2; -1.4; -8.5; 87.5; 1.75; 1.75; 273.7782; 273.7782; 354.0114; 0.4; 1.0; 13.75;30;29; 2BF8D530192A03AF0707C2B0AFB9F87FB1A7A941860A0A2BF81D
2022-04-28 03:00; 56.438280; -61.473600; 2811.00; 2811.00; 1020.3; 0.3; -1.3; -9.8; 85.0; 2.25; 2.25; 255.8313; 255.4794; 354.0114; 0.5; 1.0; 13.75;30;7; 2BECD4F0292DF6AA0909B5ED6FB9F97FB1A7A941860A0A2BEC07
2022-04-28 00:00; 56.438280; -61.473600; 2808.00; 2808.00; 1020.0; 1.6; -1.2; -7.2; 78.5; 1.50; 1.50; 140.7600; 140.4081; 353.6595; 0.5; 1.0; 13.75;30;30; 2BE0D490F932109D06066418FFB5F97FB1A7A941860A0A2BE01E
2022-04-27 21:00; 56.438280; -61.473600; 2805.00; 2805.00; 1018.4; 0.8; -1.2; -3.7; 71.5; 2.50; 2.50; 119.6460; 119.9979; 354.3633; 0.5; 0.9; 13.75;30;11; 2BD4D2907932338F0A0A55155FBDF97F71A7A941860A0A2BD40B
2022-04-27 18:00; 56.438280; -61.473600; 2802.00; 2802.00; 1017.6; 0.3; -1.2; -2.6; 69.0; 2.25; 2.25; 99.5877; 98.1801; 354.7152; 0.5; 1.0; 13.75;30;30; 2BC8D19029323E8A090946D17FC1F97FB1A7A941860A0A2BC81E
2022-04-27 15:00; 56.438100; -61.473600; 2799.00; 2799.00; 1017.4; 1.7; -1.3; -2.7; 66.0; 0.75; 0.75; 35.1900; 36.2457; 354.7152; 0.6; 1.0; 13.75;30;28; 2BBCD151092E3D84030319067FC1FA7FB1A7A541860A0A2BBC1C
2022-04-27 12:00; 56.438280; -61.473600; 2796.00; 2796.00; 1015.6; 2.1; -1.3; -5.3; 79.0; 4.25; 4.25; 40.1166; 39.7647; 353.6595; 0.5; 1.0; 13.75;30;29; 2BB0CF11492E239E11111C871FB5F97FB1A7A941860A0A2BB01D
2022-04-27 09:00; 56.438100; -61.473600; 2793.00; 2793.00; 1013.5; 1.7; -1.3; -5.3; 77.5; 2.00; 2.00; 35.8938; 35.8938; 354.3633; 0.6; 1.0; 13.75;30;6; 2BA4CC71092E239B080819866FBDFA7FB1A7A541860A0A2BA406
2022-04-27 06:00; 56.438280; -61.473600; 2790.00; 2790.00; 1011.9; 2.0; -1.3; -6.0; 83.0; 8.00; 8.00; 57.7116; 58.0635; 354.3633; 0.6; 0.9; 13.75;30;28; 2B98CA71392E1CA62020290A5FBDFA7F71A7A941860A0A2B981C
2022-04-27 03:00; 56.438100; -61.473600; 2787.00; 2787.00; 1009.8; 1.6; -1.2; -4.6; 91.0; 7.75; 7.75; 55.6002; 55.6002; 354.0114; 0.7; 0.9; 13.75;30;12; 2B8CC7D0F9322AB61F1F2789EFB9FB7F71A7A541860A0A2B8C0C
2022-04-27 00:00; 56.438280; -61.473600; 2784.00; 2784.00; 1008.2; 1.8; -1.3; -4.2; 92.5; 8.75; 8.75; 60.8787; 60.8787; 354.0114; 0.7; 0.9; 13.75;30;29; 2B80C5D1192E2EB923232B4ADFB9FB7F71A7A941860A0A2B801D
2022-04-26 21:00; 56.438280; -61.473600; 2781.00; 2781.00; 1006.4; 0.3; -1.3; -2.0; 91.5; 9.75; 9.50; 71.0838; 69.3243; 354.0114; 0.7; 1.0; 13.75;30;29; 2B74C390292E44B72726328C5FB9FB7FB1A7A941860A0A2B741D
2022-04-26 18:00; 56.438100; -61.473600; 2778.00; 2778.00; 1006.1; -2.0; -1.3; 1.3; 94.5; 8.25; 8.25; 54.5445; 54.5445; 354.3633; 0.6; 1.1; 13.75;30;31; 2B68C32EB92E65BD212126C9BFBDFA7FF1A7A541860A0A2B681F
2022-04-26 15:00; 56.438280; -61.473600; 2775.00; 2775.00; 1008.1; -2.3; -1.3; 3.4; 96.0; 1.25; 1.25; 137.2410; 137.2410; 353.6595; 0.6; 1.2; 13.75;30;27; 2B5CC5AE892E7AC0050561986FB5FA8031A7A941860A0A2B5C1B
2022-04-26 12:00; 56.438280; -61.473600; 2772.00; 2772.00; 1010.4; -1.3; -1.3; 2.7; 97.0; 1.00; 1.00; 106.9776; 106.9776; 353.6595; 0.6; 1.2; 13.75;30;30; 2B50C88F292E73C204044C130FB5FA8031A7A941860A0A2B501E
2022-04-26 09:00; 56.438280; -61.473600; 2769.00; 2769.00; 1011.7; -2.3; -1.3; 4.1; 91.0; 2.50; 2.50; 249.8490; 249.8490; 354.0114; 0.5; 1.2; 13.75;30;28; 2B44CA2E892E81B60A0AB1AC6FB9F98031A7A941860A0A2B441C
2022-04-26 06:00; 56.438100; -61.473600; 2766.00; 2766.00; 1014.0; -3.2; -1.3; 2.5; 94.0; 4.00; 4.00; 155.1879; 155.1879; 354.0114; 0.6; 1.2; 13.75;30;31; 2B38CD0DF92E71BC10106E5B9FB9FA8031A7A541860A0A2B381F
2022-04-26 03:00; 56.438100; -61.473600; 2763.00; 2763.00; 1017.2; -3.3; -1.3; 2.3; 92.0; 3.00; 3.00; 129.1473; 129.1473; 354.0114; 0.5; 1.2; 13.75;30;6; 2B2CD10DE92E6FB80C0C5BD6FFB9F98031A7A541860A0A2B2C06
2022-04-26 00:00; 56.438280; -61.473600; 2760.00; 2760.00; 1020.5; -2.5; -1.3; 2.0; 92.5; 3.50; 3.50; 142.1676; 142.1676; 354.3633; 0.5; 1.3; 13.75;30;30; 2B20D52E692E6CB90E0E65194FBDF98071A7A941860A0A2B201E
2022-04-25 21:00; 56.438280; -61.473600; 2757.00; 2757.00; 1022.9; -2.6; -1.3; 1.5; 94.0; 6.00; 6.00; 171.0234; 171.0234; 353.6595; 0.5; 1.3; 13.75;30;30; 2B14D82E592E67BC1818799E6FB5F98071A7A941860A0A2B141E
2022-04-25 18:00; 56.438100; -61.473600; 2754.00; 2754.00; 1025.5; -3.6; -1.3; 2.1; 90.0; 4.50; 4.50; 117.5346; 116.8308; 354.0114; 0.5; 1.3; 13.75;30;28; 2B08DB6DB92E6DB412125394CFB9F98071A7A541860A0A2B081C
2022-04-25 15:00; 56.438100; -61.473600; 2751.00; 2751.00; 1029.1; -3.4; -1.4; 1.9; 88.0; 5.50; 5.50; 157.2993; 157.2993; 354.3633; 0.5; 1.3; 13.75;30;30; 2AFCDFEDD92A6BB016166FDBFFBDF98071A7A541860A0A2AFC1E
2022-04-25 12:00; 56.438280; -61.473600; 2748.00; 2748.00; 1032.5; -1.1; -1.4; -0.7; 94.0; 3.00; 3.00; 136.5372; 135.8334; 354.3633; 0.5; 1.3; 13.75;30;29; 2AF0E42F492A51BC0C0C61182FBDF98071A7A941860A0A2AF01D
2022-04-25 09:00; 56.438100; -61.473600; 2745.00; 2745.00; 1033.6; -1.1; -1.4; -2.9; 98.0; 2.25; 2.25; 147.7980; 147.4461; 354.0114; 0.5; 1.3; 13.75;30;12; 2AE4E58F492A3BC40909691A3FB9F98071A7A541860A0A2AE40C
2022-04-25 06:00; 56.438280; -61.473600; 2742.00; 2742.00; 1034.7; -2.5; -1.4; -3.1; 97.0; 2.00; 2.00; 174.5424; 174.5424; 354.0114; 0.5; 1.3; 13.75;30;30; 2AD8E6EE692A39C208087C1F0FB9F98071A7A941860A0A2AD81E
2022-04-25 03:00; 56.438100; -61.473600; 2739.00; 2739.00; 1037.2; -0.2; -1.4; -3.1; 95.0; 0.50; 0.50; 215.3628; 216.4185; 354.0114; 0.5; 1.3; 13.75;30;14; 2ACCEA0FD92A39BE020299267FB9F98071A7A541860A0A2ACC0E
2022-04-25 00:00; 56.438280; -61.473600; 2736.00; 2736.00; 1037.5; 0.4; -1.3; -2.6; 87.5; 1.00; 0.75; 359.2899; 0.7038; 354.0114; 0.5; 1.3; 13.75;30;29; 2AC0EA70392E3EAF0403FF402FB9F98071A7A941860A0A2AC01D
2022-04-24 21:00; 56.438280; -61.473600; 2733.00; 2733.00; 1037.1; 1.1; -1.3; -1.6; 88.0; 6.50; 6.50; 54.8964; 55.2483; 354.0114; 0.5; 1.3; 13.75;30;28; 2AB4E9F0A92E48B01A1A2709DFB9F98071A7A941860A0A2AB41C
2022-04-24 18:00; 56.438100; -61.473600; 2730.00; 2730.00; 1035.9; -0.3; -1.3; -1.4; 87.0; 8.25; 8.00; 63.6939; 63.6939; 354.0114; 0.5; 1.3; 13.75;30;31; 2AA8E86FC92E4AAE21202D4B5FB9F98071A7A541860A0A2AA81F
2022-04-24 15:00; 56.438100; -61.473600; 2727.00; 2727.00; 1036.2; 2.0; -1.4; -0.9; 81.0; 5.25; 5.25; 21.8178; 22.1697; 354.3633; 0.5; 1.3; 13.75;30;28; 2A9CE8D1392A4FA215150F83FFBDF98071A7A541860A0A2A9C1C
2022-04-24 12:00; 56.438280; -61.473600; 2724.00; 2724.00; 1034.2; 1.4; -1.4; -3.0; 89.5; 14.50; 14.50; 48.9141; 48.9141; 354.0114; 0.5; 1.2; 13.75;30;30; 2A90E650D92A3AB33A3A22C8BFB9F98031A7A941860A0A2A901E
2022-04-24 09:00; 56.438100; -61.473600; 2721.00; 2721.00; 1032.8; 2.4; -1.4; -2.3; 89.0; 10.25; 10.25; 32.7267; 32.3748; 354.3633; 0.5; 1.3; 13.75;30;11; 2A84E491792A41B229291745CFBDF98071A7A541860A0A2A840B
2022-04-24 06:00; 56.438100; -61.473600; 2718.00; 2718.00; 1030.4; 0.8; -1.4; -2.3; 86.5; 9.50; 9.25; 42.5799; 42.5799; 354.3633; 0.5; 1.3; 13.75;30;29; 2A78E190792A41AD26251E479FBDF98071A7A541860A0A2A781D
2022-04-24 03:00; 56.438100; -61.473600; 2715.00; 2715.00; 1029.6; 1.3; -1.3; -2.5; 90.0; 9.50; 9.25; 9.1494; 9.8532; 354.3633; 0.5; 1.3; 13.75;30;6; 2A6CE090C92E3FB426250681CFBDF98071A7A541860A0A2A6C06
2022-04-24 00:00; 56.438280; -61.473600; 2712.00; 2712.00; 1028.3; 2.9; -1.3; -1.7; 92.0; 11.50; 11.25; 28.5039; 28.5039; 354.3633; 0.5; 1.3; 13.75;30;28; 2A60DEF1C92E47B82E2D14451FBDF98071A7A941860A0A2A601C
2022-04-23 21:00; 56.438280; -61.473600; 2709.00; 2709.00; 1025.4; 2.7; -1.3; -0.5; 89.5; 14.25; 14.25; 35.1900; 35.1900; 354.0114; 0.5; 1.2; 13.75;30;28; 2A54DB51A92E53B3393919064FB9F98031A7A941860A0A2A541C
2022-04-23 18:00; 56.438100; -61.473600; 2706.00; 2706.00; 1022.7; 2.3; -1.3; -0.3; 91.0; 11.75; 11.50; 41.1723; 41.1723; 354.3633; 0.5; 1.2; 13.75;30;29; 2A48D7F1692E55B62F2E1D475FBDF98031A7A541860A0A2A481D
2022-04-23 15:00; 56.438100; -61.473600; 2703.00; 2703.00; 1020.3; 0.7; -1.4; 0.7; 91.0; 11.25; 11.25; 46.0989; 46.4508; 354.3633; 0.5; 1.2; 13.75;30;28; 2A3CD4F0692A5FB62D2D20C84FBDF98031A7A541860A0A2A3C1C
2022-04-23 12:00; 56.438280; -61.473600; 2700.00; 2700.00; 1019.7; 1.6; -1.4; -1.1; 92.0; 3.75; 3.75; 324.4518; 324.4518; 354.7152; 0.5; 1.3; 13.75;30;31; 2A30D430F92A4DB80F0FE6B9AFC1F98071A7A941860A0A2A301F
2022-04-23 09:00; 56.438280; -61.473600; 2697.00; 2697.00; 1018.1; 1.8; -1.4; -1.6; 91.5; 2.25; 2.25; 305.0973; 305.0973; 354.3633; 0.5; 1.3; 13.75;30;27; 2A24D231192A48B70909D8F63FBDF98071A7A941860A0A2A241B
2022-04-23 06:00; 56.438100; -61.473600; 2694.00; 2694.00; 1016.3; 0.9; -1.4; -1.9; 91.5; 3.50; 3.25; 340.6392; 340.9911; 354.0114; 0.5; 1.2; 13.75;30;30; 2A18CFF0892A45B70E0DF23C9FB9F98031A7A541860A0A2A181E
2022-04-23 03:00; 56.438100; -61.473600; 2691.00; 2691.00; 1015.4; 0.6; -1.4; -1.6; 90.0; 2.25; 2.25; 336.7683; 336.7683; 354.3633; 0.5; 1.3; 13.75;30;11; 2A0CCED0592A48B40909EF7BDFBDF98071A7A541860A0A2A0C0B
2022-04-23 00:00; 56.438280; -61.473600; 2688.00; 2688.00; 1014.8; 1.0; -1.4; -1.3; 94.0; 3.50; 3.50; 20.4102; 20.4102; 354.0114; 0.5; 1.2; 13.75;30;29; 2A00CE10992A4BBC0E0E0E83AFB9F98031A7A941860A0A2A001D
2022-04-22 21:00; 56.438280; -61.473600; 2685.00; 2685.00; 1013.8; 0.0; -1.4; -0.3; 96.0; 2.25; 2.25; 112.2561; 112.2561; 354.0114; 0.5; 1.3; 13.75;30;29; 29F4CCCFF92A55C009094FD3FFB9F98071A7A941860A0A29F41D
2022-04-22 18:00; 56.438100; -61.473600; 2682.00; 2682.00; 1013.8; -1.1; -1.4; -0.6; 92.0; 4.25; 4.25; 113.3118; 113.3118; 354.3633; 0.5; 1.3; 13.75;30;28; 29E8CCCF492A52B8111150942FBDF98071A7A541860A0A29E81C
2022-04-22 15:00; 56.438100; -61.473600; 2679.00; 2679.00; 1015.0; -1.8; -1.5; -1.5; 90.0; 4.50; 4.50; 124.5726; 124.2207; 354.3633; 0.5; 1.3; 13.75;30;11; 29DCCE4ED92649B4121258961FBDF98071A7A541860A0A29DC0B
2022-04-22 12:00; 56.438100; -61.473600; 2676.00; 2676.00; 1016.8; -1.6; -1.6; -2.8; 84.5; 5.50; 5.50; 118.5903; 118.5903; 354.3633; 0.5; 1.3; 13.75;30;29; 29D0D08EF9223CA9161654551FBDF98071A7A541860A0A29D01D
2022-04-22 09:00; 56.438280; -61.473600; 2673.00; 2673.00; 1018.4; -2.4; -1.6; -4.9; 87.5; 4.25; 4.25; 134.4258; 134.4258; 354.0114; 0.5; 1.3; 13.75;30;29; 29C4D28E792227AF11115F97EFB9F98071A7A941860A0A29C41D
2022-04-22 06:00; 56.438100; -61.473600; 2670.00; 2670.00; 1020.8; -1.9; -1.7; -9.4; 86.5; 1.25; 1.25; 91.1421; 91.1421; 354.3633; 0.5; 1.3; 13.75;30;31; 29B8D58EC91DFAAD050540D03FBDF98071A7A541860A0A29B81F
2022-04-22 03:00; 56.438280; -61.473600; 2667.00; 2667.00; 1022.7; -1.5; -1.6; -11.5; 78.0; 0.75; 0.50; 296.6517; 300.5226; 354.0114; 0.5; 1.3; 13.75;30;6; 29ACD7EF0921E59C0302D2F56FB9F98071A7A941860A0A29AC06
2022-04-22 00:00; 56.438100; -61.473600; 2664.00; 2664.00; 1024.2; 0.1; -1.6; -6.4; 67.5; 1.75; 1.75; 183.3399; 183.3399; 354.3633; 0.5; 1.3; 13.75;30;31; 29A0D9D009221887070782609FBDF98071A7A541860A0A29A01F
2022-04-21 21:00; 56.438280; -61.473600; 2661.00; 2661.00; 1024.1; 0.4; -1.6; -3.7; 63.5; 5.25; 5.25; 308.6163; 308.6163; 354.3633; 0.5; 1.3; 13.75;30;29; 2994D9B03922337F1515DB76DFBDF98071A7A941860A0A29941D
2022-04-21 18:00; 56.438100; -61.473600; 2658.00; 2658.00; 1023.7; 2.8; -1.7; -3.1; 65.0; 6.50; 6.50; 300.1707; 300.1707; 354.3633; 0.5; 1.3; 13.75;30;30; 2988D931B91E39821A1AD5755FBDF98071A7A541860A0A29881E
2022-04-21 15:00; 56.438100; -61.473600; 2655.00; 2655.00; 1020.9; 3.8; -1.7; -4.7; 65.5; 12.50; 12.50; 310.3758; 310.3758; 354.7152; 0.5; 1.3; 13.75;30;5; 297CD5B2591E29833232DCB72FC1F98071A7A541860A0A297C05
2022-04-21 12:00; 56.438100; -61.473600; 2652.00; 2652.00; 1017.1; 6.0; -1.7; -6.1; 68.5; 8.00; 8.00; 293.4846; 293.4846; 354.3633; 0.5; 1.3; 13.75;30;30; 2970D0F3B91E1B892020D0B42FBDF98071A7A541860A0A29701E
2022-04-21 09:00; 56.438100; -61.473600; 2649.00; 2649.00; 1011.1; 4.3; -1.6; -6.8; 74.0; 13.50; 13.50; 309.6720; 309.6720; 354.3633; 0.5; 1.3; 13.75;30;27; 2964C972A92214943636DC370FBDF98071A7A541860A0A29641B
2022-04-21 06:00; 56.438100; -61.473600; 2646.00; 2646.00; 1006.8; 7.4; -1.6; -5.9; 77.0; 6.50; 6.50; 330.0822; 330.0822; 354.3633; 0.5; 1.3; 13.75;30;30; 2958C41499221D9A1A1AEABAAFBDF98071A7A541860A0A29581E
2022-04-21 03:00; 56.438100; -61.473600; 2643.00; 2643.00; 999.4; 4.1; -1.5; -2.7; 76.5; 15.00; 15.00; 309.6720; 309.6720; 355.0671; 0.5; 1.3; 13.75;30;11; 294CBAD289263D993C3CDC370FC5F98071A7A541860A0A294C0B
2022-04-21 00:00; 56.438100; -61.473600; 2640.00; 2640.00; 995.3; 0.1; -1.5; 1.5; 96.5; 1.00; 0.25; 235.4211; 249.4971; 354.0114; 0.5; 1.2; 13.75;30;29; 2940B5B0092667C10401A76C5FB9F98031A7A541860A0A29401D
2022-04-20 21:00; 56.438280; -61.473600; 2637.00; 2637.00; 995.2; -2.8; -1.5; 2.1; 90.5; 5.00; 5.00; 174.1905; 174.1905; 354.3633; 0.5; 1.2; 13.75;30;29; 2934B58E39266DB514147BDEFFBDF98031A7A941860A0A29341D
2022-04-20 18:00; 56.438280; -61.473600; 2634.00; 2634.00; 998.0; -5.1; -1.6; 0.6; 93.0; 6.00; 6.00; 148.5018; 148.8537; 354.0114; 0.5; 1.2; 13.75;30;28; 2928B90CC9225EBA1818699A7FB9F98031A7A941860A0A29281C
2022-04-20 15:00; 56.438100; -61.473600; 2631.00; 2631.00; 1003.0; -6.6; -1.7; -1.5; 93.5; 7.50; 7.50; 156.2436; 156.2436; 354.3633; 0.5; 1.2; 13.75;30;11; 291CBF4BD91E49BB1E1E6F1BCFBDF98031A7A541860A0A291C0B
2022-04-20 12:00; 56.438100; -61.473600; 2628.00; 2628.00; 1009.6; -6.1; -1.7; -2.5; 93.0; 10.00; 10.00; 146.3904; 146.7423; 354.3633; 0.5; 1.3; 13.75;30;29; 2910C78C291E3FBA2828681A1FBDF98071A7A541860A0A29101D
2022-04-20 09:00; 56.438100; -61.473600; 2625.00; 2625.00; 1015.7; -6.4; -1.7; -3.6; 96.5; 6.50; 6.50; 120.3498; 119.9979; 354.0114; 0.5; 1.3; 13.75;30;29; 2904CF2BF91E34C11A1A55955FB9F98071A7A541860A0A29041D
2022-04-20 06:00; 56.438100; -61.473600; 2622.00; 2622.00; 1022.2; -3.1; -1.8; -3.8; 85.5; 5.00; 5.00; 109.0890; 109.0890; 354.3633; 0.5; 1.3; 13.75;30;30; 28F8D74E091A32AB14144D936FBDF98071A7A541860A0A28F81E
2022-04-20 03:00; 56.438100; -61.473600; 2619.00; 2619.00; 1025.3; -3.3; -1.8; -5.1; 86.5; 5.25; 5.25; 116.4789; 116.4789; 354.3633; 0.5; 1.3; 13.75;30;17; 28ECDB2DE91A25AD151552D4BFBDF98071A7A541860A0A28EC11
2022-04-20 00:00; 56.438100; -61.473600; 2616.00; 2616.00; 1028.6; -2.8; -1.8; -5.4; 68.0; 6.50; 6.50; 143.5752; 143.2233; 354.7152; 0.5; 1.3; 13.75;30;29; 28E0DF4E391A22881A1A66197FC1F98071A7A541860A0A28E01D
2022-04-19 21:00; 56.438280; -61.473600; 2613.00; 2613.00; 1031.4; -2.4; -1.7; -6.4; 75.5; 5.75; 5.75; 121.7574; 121.7574; 354.3633; 0.5; 1.3; 13.75;30;7; 28D4E2CE791E189717175695AFBDF98071A7A941860A0A28D407
2022-04-19 18:00; 56.438100; -61.473600; 2610.00; 2610.00; 1033.8; -0.9; -1.8; -5.8; 62.0; 4.00; 4.00; 130.2030; 130.2030; 354.3633; 0.5; 1.3; 13.60;30;31; 28C8E5CF691A1E7C10105C972FBDF98071A7A54186098A28C81F
2022-04-19 15:00; 56.438280; -61.473600; 2607.00; 2607.00; 1034.7; -0.8; -2.0; -6.3; 45.5; 1.25; 1.25; 139.7043; 139.7043; 354.3633; 0.5; 1.3; 13.60;30;28; 28BCE6EF7912195B05056358DFBDF98071A7A94186098A28BC1C
2022-04-19 12:00; 56.438100; -61.473600; 2604.00; 2604.00; 1035.4; 0.8; -2.2; -14.6; 71.0; 0.75; 0.75; 257.2389; 257.2389; 354.3633; 0.5; 1.3; 13.60;30;32; 28B0E7D07909C68E0303B6EDBFBDF98071A7A54186098A28B020
2022-04-19 09:00; 56.438100; -61.473600; 2601.00; 2601.00; 1034.6; 0.9; -2.2; -19.2; 78.5; 0.00; 0.00; 26.3925; 0.0000; 354.3633; 0.5; 1.4; 13.60;30;12; 28A4E6D08909989D000012C00FBDF980B1A7A54186098A28A40C
2022-04-19 06:00; 56.438100; -61.473600; 2598.00; 2598.00; 1033.8; 2.0; -2.0; -14.2; 64.0; 1.00; 1.00; 292.4289; 292.7808; 354.3633; 0.5; 1.3; 13.75;30;31; 2898E5D13911CA800404CFF40FBDF98071A7A541860A0A28981F
2022-04-19 03:00; 56.438280; -61.473600; 2595.00; 2595.00; 1031.8; 1.4; -1.9; -14.1; 66.5; 1.75; 1.75; 282.5757; 282.5757; 354.3633; 0.5; 1.3; 13.75;30;11; 288CE350D915CB850707C8F23FBDF98071A7A941860A0A288C0B
